p:EPOCHS,p:LATENT_DIM,p:kl_weight,objective,job_id,m:timestamp_submit,m:timestamp_gather
72,16,0.04871573282333468,56.87541206581379,0,0.09330368041992188,5.02106237411499
76,19,0.020426439729362526,53.46375076243039,1,5.036954641342163,10.30477786064148
38,7,0.034229695718590455,54.07386173869653,2,10.320293426513672,13.472699165344238
31,9,0.019481974699473135,52.20210460718556,3,13.487600564956665,16.258005380630493
48,18,0.03604555515445507,52.504218692975115,4,16.273211002349854,19.967971801757812
84,18,0.038272372342482625,58.007818771105924,5,19.983786582946777,25.681249380111694
53,21,0.03012889633165352,52.91710260811482,6,25.697103023529053,29.63333225250244
77,16,0.04071824551513353,55.88463663401381,7,29.648645639419556,34.80423617362976
59,23,0.03883345170289527,54.322932328457995,8,34.81956171989441,39.06848216056824
28,9,0.027615403001658094,51.67463065349926,9,39.23838424682617,41.89111375808716
96,18,0.0356356928140904,56.181428239419205,10,42.02006721496582,48.35211634635925
84,20,0.0381420968450432,57.47908327347416,11,48.47665190696716,54.632548332214355
85,9,0.038726131867154505,56.5706782167573,12,54.758225202560425,60.824814319610596
82,18,0.03847614531572329,56.4717999537318,13,60.95803451538086,66.60953903198242
84,18,0.037282467234060666,55.54337423132789,14,66.74073767662048,72.57493305206299
90,18,0.038203565830719176,55.766374125514375,15,72.70314836502075,78.73071622848511
84,23,0.03778657416137254,55.74331709333743,16,78.86060857772827,84.98893427848816
65,11,0.049378342363120435,57.53371521306009,17,85.12226867675781,90.28955602645874
53,11,0.04989552956157153,55.34377195389717,18,90.43453359603882,94.79993343353271
61,5,0.049377231369065536,54.21004639497933,19,94.93729519844055,99.69671702384949
64,11,0.04979230451346516,56.26670223291864,20,99.83065032958984,104.70168805122375
65,8,0.049286725176083644,56.28894075882641,21,105.07419061660767,109.87897825241089
66,11,0.04427160796937379,55.87318315745009,22,110.01361513137817,115.02448987960815
85,4,0.03820447363346286,54.086497434393344,23,115.16071629524231,121.7794828414917
65,24,0.049818249869306545,55.833559763340276,24,121.92484068870544,127.29046869277954
85,18,0.03830446639199915,56.26601195379265,25,127.4330370426178,134.11010766029358
84,10,0.03833843921146208,57.34120201539572,26,134.521390914917,141.099942445755
84,21,0.04021745478177052,54.731451952988785,27,141.24477767944336,147.85930752754211
71,20,0.03793471824042175,55.3558252268899,28,147.99578022956848,153.7872359752655
