p:EPOCHS,p:LATENT_DIM,p:kl_weight,objective,job_id,m:timestamp_submit,m:timestamp_gather
28,7,0.007517908491408324,50.26126731335903,0,0.09502387046813965,2.784085750579834
32,19,0.023573857066304535,50.971625646105814,1,2.7990753650665283,5.661693811416626
16,24,0.012837699200386271,49.59697823930123,2,5.677185773849487,7.726735353469849
28,15,0.01347092898168404,50.40505746581642,3,7.742496728897095,10.327799558639526
87,6,0.0468606540439975,56.18689507959102,4,10.34347939491272,16.02814793586731
26,7,0.003688623067371755,48.992969812607406,5,16.043236017227173,18.64864730834961
57,5,0.029328981912126902,54.620575866788414,6,18.665098190307617,22.785221815109253
41,24,0.042258486649217046,55.48945595207011,7,22.801270723342896,26.16265320777893
94,8,0.043850322832926614,56.16755729536901,8,26.17865538597107,32.58919143676758
98,6,0.021996627481112144,55.067455119540455,9,32.605525970458984,39.056416273117065
12,4,0.047567516083624244,52.34360336766161,10,39.185871839523315,40.97371864318848
82,4,0.048475941764330184,54.28185624955872,11,41.103415727615356,46.70641374588013
89,6,0.047621777630607535,55.624999220514894,12,46.8429811000824,53.57683491706848
81,6,0.04668691146474215,55.97203135116754,13,53.70810604095459,59.75291585922241
94,5,0.04698139705022846,55.34572791011304,14,59.88734555244446,66.71285605430603
87,6,0.03952070500744824,56.42926752486066,15,66.84266328811646,73.20824122428894
87,19,0.03574523520747202,57.61658971619673,16,73.33645105361938,79.97324776649475
87,22,0.0027065549299830132,46.80151200375839,17,80.104807138443,86.57035064697266
87,21,0.03273817655962318,55.598099317779926,18,86.70313310623169,93.15645670890808
86,4,0.03709051873393191,53.88311965263637,19,93.2898805141449,99.56865882873535
85,16,0.03710830024855352,57.82566557287241,20,99.70449209213257,106.07259202003479
75,16,0.03704647520754806,55.53631724978134,21,106.44598603248596,112.16380405426025
82,16,0.038063122728655724,57.02709810916778,22,112.29897832870483,118.40550875663757
85,14,0.035229311365672915,56.92318792051522,23,118.54281997680664,124.80833792686462
85,23,0.03691452006661604,57.89772259228669,24,124.94660568237305,131.26253056526184
96,24,0.03655992792325012,57.18518073172574,25,131.3991048336029,138.36609983444214
81,22,0.03686072001448123,55.55752906300096,26,138.77612400054932,144.90128636360168
84,23,0.036852752635430495,56.83892602624086,27,145.0396649837494,151.3467025756836
85,22,0.03688257432888605,57.91327731890412,28,151.48686909675598,157.86569261550903
85,22,0.04577767342888406,57.18800051807117,29,158.003892660141,164.42126512527466
